AT2G43120	OS03G0845000
AT2G05990	OS09G0277800
AT2G05990	OS08G0327400
AT1G08750	OS02G0219400
AT5G64050	OS02G0121000
AT1G62305	OS01G0695200
AT1G28610	OS01G0650900
AT1G28610	OS03G0365900
AT1G28610	OS01G0649900
AT1G28610	OS03G0365000
AT1G28610	OS01G0650200
AT1G28610	OS01G0612900
AT1G28610	OS01G0649400
AT1G28610	OS03G0365800
AT1G28610	OS07G0642200
AT1G28610	OS01G0651000
AT2G34840	OS04G0612600
AT2G34840	OS04G0644700
AT4G00430	OS02G0823100
AT5G05150	OS05G0169200
AT1G20490	OS03G0132000
AT4G23300	OS05G0493100
AT4G23300	OS07G0537000
AT4G23300	OS10G0326900
AT4G23300	OS07G0538200
AT4G23300	OS07G0541500
AT4G23300	OS07G0541400
AT4G23300	OS07G0541000
AT4G23300	OS07G0628900
AT4G23300	OS07G0537500
AT4G23300	OS07G0540800
AT4G23300	OS07G0541900
AT4G23300	OS10G0327000
AT4G23300	OS07G0538400
AT4G23300	OS07G0541800
AT4G23300	OS07G0540100
AT4G23300	OS07G0541200
AT4G23300	OS07G0628700
AT4G23300	OS07G0542400
AT4G23300	OS07G0542600
AT1G73970	OS02G0123400
AT1G74580	OS07G0101200
AT5G09260	OS02G0596500
AT2G16980	OS02G0667500
AT2G16980	OS05G0307100
AT3G07430	OS07G0185300
AT5G01305	OS01G0831000
AT2G34570	OS02G0468200
AT1G07670	OS05G0120700
AT1G07670	OS03G0281600
AT1G02890	OS03G0344700
AT1G02890	OS11G0661400
AT1G02890	OS07G0672500
AT1G47720	OS03G0611700
AT1G33120	OS09G0485900
AT1G33120	OS02G0103700
AT1G30700	OS06G0548800
AT1G30700	OS06G0549600
AT1G30700	OS06G0548200
AT1G30700	OS02G0235900
AT1G30700	OS06G0549300
AT1G30700	OS06G0549900
AT1G30700	OS06G0549633
AT1G30700	OS11G0495950
AT1G30700	OS06G0548100
AT5G51590	OS02G0125200
AT5G51590	OS08G0118000
AT4G17140	OS10G0565300
AT1G51650	OS08G0250200
AT1G27840	OS02G0307200
AT5G62570	OS11G0379251
AT5G62570	OS03G0823900
AT5G62570	OS03G0436300
AT5G62570	OS11G0346016
AT4G26000	OS10G0564000
AT4G26000	OS02G0125500
AT4G02980	OS12G0529400
AT4G02980	OS12G0529300
AT1G09230	OS03G0326600
AT5G55490	OS09G0442400
AT5G55490	OS07G0668100
AT5G55490	OS08G0564900
AT5G23280	OS03G0422702
AT5G23280	OS02G0828566
AT2G30410	OS02G0816500
AT2G15730	OS01G0784600
AT2G15730	OS03G0394900
AT4G22600	OS02G0661300
AT3G22250	OS04G0525100
AT3G22250	OS04G0525200
AT3G22250	OS02G0634100
AT2G17680	OS08G0551900
AT2G17680	OS08G0553050
AT2G17680	OS08G0553400
AT2G17680	OS08G0551500
AT2G17680	OS08G0553750
AT2G17680	OS08G0553100
AT2G17680	OS08G0552300
AT2G17680	OS08G0553500
AT2G17680	OS11G0159900
AT2G17680	OS08G0553700
AT2G17680	OS08G0553200
AT2G17680	OS08G0552400
AT2G17680	OS11G0160000
AT2G17680	OS08G0553300
AT2G17680	OS08G0552900
AT2G17680	OS08G0551366
AT2G17680	OS08G0552800
AT2G17680	OS08G0552333
AT2G17680	OS08G0552000
AT2G17680	OS08G0551300
AT2G17680	OS08G0552100
AT2G17680	OS08G0553000
AT4G30360	OS08G0254600
AT4G30360	OS09G0558300
AT4G30360	OS02G0789100
AT1G06900	OS03G0336300
AT5G17760	OS05G0588850
AT5G17760	OS05G0588900
AT5G17760	OS01G0605100
AT5G17760	OS03G0584400
AT5G17760	OS01G0641800
AT4G32410	OS05G0176100
AT1G06050	OS08G0152600
AT4G09200	OS02G0556600
AT5G23080	OS06G0489200
AT3G13445	OS12G0580300
AT3G13445	OS03G0657000
AT2G35980	OS01G0864500
AT2G35980	OS01G0864300
AT2G35980	OS12G0158900
AT2G35980	OS12G0159000
AT2G35980	OS04G0685300
AT1G73250	OS06G0652400
AT1G73250	OS06G0652300
AT5G52420	OS10G0548100
AT2G25200	OS08G0439600
AT2G25200	OS09G0416600
AT2G25200	OS06G0181800
AT2G25200	OS02G0695050
AT1G64810	OS04G0615500
AT2G45740	OS06G0127000
AT5G42120	OS02G0459600
AT4G38240	OS02G0832800
AT2G37050	OS01G0976900
AT2G37050	OS11G0102900
AT2G37050	OS12G0102500
AT5G11450	OS01G0617900
AT4G23900	OS05G0595400
AT3G10840	OS11G0119100
AT3G10840	OS12G0118400
AT5G07400	OS04G0403400
AT1G75270	OS05G0116100
AT2G25580	OS01G0737900
AT3G02380	OS09G0240200
AT2G29180	OS03G0271500
AT1G64920	OS11G0457300
AT1G64920	OS11G0461200
AT5G19130	OS01G0682200
AT2G46760	OS02G0124600
AT2G46760	OS04G0361500
AT2G46760	OS02G0124400
AT2G46760	OS08G0519100
AT2G46760	OS03G0563100
AT2G46760	OS02G0124599
AT2G46760	OS04G0360500
AT2G46760	OS08G0114300
AT3G12370	OS05G0121500
AT2G41250	OS03G0356498
AT2G41250	OS07G0659400
AT2G35120	OS02G0170100
AT2G35120	OS02G0169700
AT2G35120	OS06G0667600
AT5G40260	OS12G0178500
AT5G40260	OS09G0254600
AT5G40260	OS09G0256600
AT5G40260	OS05G0588500
AT5G40260	OS01G0605700
AT5G40260	OS09G0258700
AT5G40260	OS01G0606000
AT2G22640	OS02G0829900
AT3G08590	OS05G0482700
AT3G08590	OS01G0817700
AT5G09540	OS10G0378450
AT5G09540	OS09G0463700
AT5G09540	OS03G0392400
AT5G09540	OS07G0620200
AT1G05950	OS09G0514500
AT1G33390	OS02G0736600
AT5G16040	OS08G0430700
AT5G02460	OS07G0236700
AT5G02460	OS05G0112200
AT4G25480	OS02G0677300
AT4G25480	OS06G0127100
AT4G25480	OS09G0522200
AT4G25480	OS08G0545500
AT4G25480	OS06G0165600
AT4G25480	OS04G0572400
AT4G25480	OS09G0522100
AT4G01130	OS06G0160200
AT4G14850	OS11G0583200
AT1G73990	OS02G0728100
AT1G56210	OS01G0933200
AT1G56210	OS05G0368600
AT1G56210	OS03G0345700
AT1G56210	OS07G0671400
AT3G26680	OS04G0401800
AT3G22820	OS03G0161600
AT3G22820	OS11G0581700
AT1G78580	OS05G0518600
AT5G23130	OS06G0729900
AT5G23130	OS10G0485500
AT5G14920	OS04G0465300
AT1G25155	OS03G0718000
AT1G25155	OS04G0463500
AT1G31720	OS02G0703300
AT2G21750	OS11G0168000
AT2G44410	OS05G0470700
AT2G44410	OS08G0162400
AT2G44410	OS01G0830200
AT4G22260	OS03G0847500
AT4G22260	OS04G0668900
AT1G80030	OS02G0804500
AT1G32980	OS04G0127100
AT5G41685	OS05G0583400
AT5G41685	OS01G0626300
AT5G41685	OS01G0732000
AT4G30850	OS02G0179500
AT4G30850	OS06G0652200
AT4G14090	OS01G0179600
AT4G14090	OS06G0593200
AT4G14090	OS11G0145200
AT4G14090	OS05G0179950
AT4G14090	OS06G0593800
AT4G14090	OS02G0203300
AT3G13540	OS01G0695900
AT2G03520	OS12G0502800
AT2G03520	OS12G0503300
AT2G03520	OS12G0503000
AT5G08430	OS01G0884500
AT5G06100	OS05G0490600
AT5G06100	OS01G0812000
AT1G78500	OS08G0223900
AT5G26667	OS06G0203500
AT5G26667	OS07G0624700
AT5G26667	OS02G0778400
AT1G53530	OS11G0620000
AT4G17610	OS03G0100500
AT4G17610	OS10G0142900
AT4G17610	OS10G0392500
AT3G43720	OS03G0323900
AT2G41630	OS09G0534800
AT4G16270	OS08G0302000
AT4G15755	OS07G0670200
AT4G15755	OS07G0670300
AT3G09100	OS11G0217500
AT3G09100	OS12G0193200
AT1G21980	OS03G0705300
AT1G21980	OS03G0262000
AT5G59650	OS02G0151100
AT5G59650	OS09G0356000
AT5G59650	OS09G0349100
AT5G59650	OS05G0525000
AT5G59650	OS05G0524500
AT5G59650	OS09G0355400
AT5G59650	OS05G0525600
AT5G59650	OS05G0525800
AT5G59650	OS12G0567500
AT5G59650	OS09G0350900
AT5G59650	OS09G0348400
AT5G59650	OS09G0351700
AT5G59650	OS09G0356800
AT4G05010	OS07G0561300
AT5G45980	OS05G0564500
AT3G04500	OS02G0622500
AT3G04500	OS08G0567200
AT1G05100	OS02G0322400
AT1G05100	OS05G0545300
AT1G05100	OS01G0699500
AT1G05100	OS01G0699100
AT1G05100	OS01G0699400
AT1G05100	OS05G0545400
AT1G05100	OS10G0130000
AT1G05100	OS01G0699600
AT1G56330	OS01G0254000
AT1G56330	OS12G0560300
AT1G56330	OS01G0338000
AT1G56330	OS06G0225000
AT3G48320	OS01G0544200
AT3G48320	OS08G0106300
AT3G48320	OS08G0105700
AT3G48320	OS08G0105800
AT3G48320	OS05G0424300
AT3G48320	OS05G0361000
AT3G48320	OS09G0530275
AT3G48320	OS01G0227700
AT3G48320	OS06G0267400
AT3G48320	OS06G0325900
AT3G48320	OS11G0465200
AT3G48320	OS08G0105400
AT3G48320	OS01G0227800
AT3G48320	OS05G0515200
AT3G48320	OS08G0106000
AT3G48320	OS09G0530300
AT3G48320	OS01G0227500
AT3G59650	OS03G0207250
AT5G62600	OS10G0477800
AT2G01120	OS01G0683400
AT3G59140	OS12G0562700
AT4G09720	OS05G0536900
AT4G09720	OS01G0714900
AT5G43820	OS02G0304800
AT2G26550	OS03G0395000
AT3G03940	OS07G0171300
AT3G03940	OS01G0772600
AT3G03940	OS03G0793500
AT5G07780	OS07G0596300
AT5G07780	OS04G0245000
AT3G29310	OS05G0512400
AT1G60750	OS04G0338100
AT1G60750	OS04G0339400
AT1G60750	OS04G0337500
AT1G60750	OS04G0337800
AT1G60750	OS04G0338000
AT1G68120	OS10G0114500
AT1G68120	OS03G0237401
AT1G68120	OS10G0115200
AT1G68120	OS10G0115500
AT5G45580	OS02G0700300
AT1G18740	OS11G0163800
AT1G18740	OS12G0164600
AT1G18740	OS04G0688000
AT3G22970	OS10G0417800
AT3G22970	OS03G0796600
AT3G22970	OS03G0162500
AT3G05120	OS05G0407500
AT5G49320	OS01G0253400
AT2G15090	OS05G0568000
AT4G24700	OS02G0595200
AT3G30290	OS07G0482900
AT2G04360	OS08G0345400
AT4G12570	OS09G0484300
AT1G04210	OS03G0744300
AT3G05550	OS02G0592400
AT3G05550	OS07G0673900
AT3G47950	OS07G0191200
AT3G47950	OS03G0689300
AT3G47950	OS12G0638700
AT1G13910	OS03G0211900
AT1G07780	OS02G0266000
AT5G08620	OS06G0526600
AT5G08620	OS01G0618500
AT5G08620	OS01G0618400
AT4G30150	OS03G0203100
AT1G76100	OS06G0101600
AT1G66100	OS06G0509900
AT1G66100	OS06G0517700
AT1G27360	OS02G0139400
AT1G27360	OS02G0174100
AT1G27360	OS06G0703500
AT1G27360	OS06G0663500
AT3G52120	OS09G0281600
AT2G26250	OS03G0181500
AT1G49290	OS07G0274300
AT5G66430	OS06G0244000
AT5G66430	OS06G0313320
AT5G66430	OS06G0242000
AT5G66430	OS06G0311800
AT5G66430	OS11G0257700
AT5G66430	OS11G0256600
AT5G66430	OS02G0719600
AT5G66430	OS11G0259700
AT5G66430	OS11G0260100
AT5G66430	OS06G0241400
AT3G13420	OS07G0223700
AT2G30080	OS05G0164800
AT1G67220	OS01G0246100
AT3G15190	OS01G0678600
AT3G50090	OS04G0650600
AT4G22760	OS08G0162200
AT2G45340	OS01G0577600
AT5G41920	OS07G0567700
AT1G35780	OS07G0623600
AT1G35780	OS03G0387800
AT1G35780	OS02G0574600
AT1G35780	OS04G0455600
AT4G01510	OS03G0784300
AT4G01200	OS01G0659800
AT2G34640	OS01G0769900
AT1G56460	OS12G0561200
AT1G56460	OS03G0811500
AT1G16520	OS04G0616000
AT1G16520	OS01G0768300
AT1G16520	OS03G0659800
AT2G32520	OS01G0531500
ATCG00570	OS03G0659266
AT4G30935	OS08G0276200
AT3G01050	OS03G0426800
AT3G05530	OS06G0173100
AT3G05530	OS02G0803700
AT1G06450	OS06G0503900
AT1G06450	OS07G0169800
AT1G06450	OS10G0128300
AT1G06450	OS10G0124200
AT1G06450	OS10G0123900
AT1G06450	OS06G0138400
AT1G51680	OS08G0245200
AT1G51680	OS08G0448000
AT1G51680	OS06G0656500
AT1G51680	OS02G0177600
AT5G16280	OS03G0786900
AT5G14290	OS12G0244200
AT5G18280	OS03G0328400
AT5G18280	OS07G0682800
AT3G55600	OS08G0533700
AT3G55600	OS09G0272500
AT3G55600	OS08G0535000
AT3G55600	OS02G0306100
AT3G55600	OS08G0534350
AT1G55160	OS05G0593200
AT1G55160	OS01G0579800
AT5G20810	OS09G0437400
AT2G15970	OS03G0767800
AT2G15970	OS05G0566800
AT1G66040	OS05G0102600
AT1G66040	OS04G0289800
AT3G59530	OS03G0263600
AT3G18810	OS10G0104800
AT3G18810	OS07G0137800
AT3G18810	OS03G0226901
AT2G01900	OS08G0425500
AT2G01900	OS09G0394600
AT2G01900	OS03G0238300
AT3G05280	OS01G0610500
AT3G03650	OS03G0324700
AT3G03650	OS11G0128000
AT3G03650	OS12G0124400
AT3G18530	OS02G0305700
AT3G18530	OS08G0534900
AT3G18530	OS08G0534200
AT3G62710	OS01G0771900
AT1G23020	OS04G0578600
AT2G28755	OS03G0278000
AT1G69380	OS01G0764300
AT5G42130	OS01G0964900
AT1G54400	OS10G0437700
AT1G54400	OS03G0656100
AT1G54400	OS03G0157600
AT1G54400	OS12G0624100
AT4G02130	OS03G0300900
AT3G59960	OS09G0307800
AT5G14460	OS05G0108000
AT4G09320	OS07G0492000
AT4G19450	OS11G0107400
AT4G19450	OS12G0106500
AT1G27910	OS04G0489800
AT1G27910	OS01G0901000
AT1G49040	OS01G0575500
AT4G36220	OS06G0349700
AT4G36220	OS04G0539300
AT4G36220	OS09G0264051
AT5G61280	OS10G0325400
AT5G61280	OS03G0211500
AT4G13650	OS12G0552300
AT2G29670	OS08G0382600
AT5G16930	OS02G0697600
AT4G29100	OS01G0230200
AT4G29100	OS02G0276900
AT4G29100	OS05G0228400
AT3G24480	OS01G0594300
AT3G24480	OS05G0180300
AT3G24480	OS01G0180000
AT2G18980	OS06G0695400
AT2G18980	OS03G0762300
AT2G18980	OS08G0532700
AT2G18980	OS09G0507500
AT2G18980	OS03G0762400
AT2G18980	OS07G0115300
AT2G18980	OS06G0695500
AT2G18980	OS04G0656800
AT2G18980	OS06G0695300
AT2G18980	OS06G0695200
AT5G52210	OS07G0620400
AT5G52210	OS03G0392300
AT1G67330	OS11G0490100
AT4G35050	OS09G0540600
AT5G24840	OS06G0236900
AT2G47110	OS10G0491801
AT2G31190	OS04G0517300
AT1G23300	OS08G0550200
AT5G05170	OS03G0808100
AT5G05170	OS07G0208500
AT3G59780	OS01G0896500
AT3G59780	OS05G0441750
AT5G24780	OS05G0190300
AT5G24780	OS01G0191200
AT5G24780	OS05G0191500
AT5G24780	OS05G0190500
AT5G24780	OS05G0189300
AT5G24780	OS05G0189900
AT5G24780	OS05G0191700
AT5G19180	OS01G0271500
AT1G64230	OS02G0261100
AT3G62570	OS03G0304500
AT3G62570	OS07G0689800
AT5G64910	OS02G0519300
AT5G64910	OS04G0661300
AT2G18120	OS09G0531600
AT2G18120	OS08G0547600
AT2G18120	OS06G0712600
AT5G49560	OS07G0569500
AT3G26700	OS01G0929200
AT2G34500	OS01G0210900
AT2G34500	OS01G0211000
AT2G34500	OS01G0211200
AT2G34500	OS01G0211600
AT4G22730	OS01G0577600
AT3G06035	OS07G0645000
AT4G24750	OS02G0596000
AT1G48030	OS03G0662000
AT1G48030	OS01G0328700
AT5G11000	OS08G0439600
AT5G11000	OS09G0416600
AT5G11000	OS06G0181800
AT5G11000	OS02G0695050
AT3G01380	OS02G0581000
AT5G40760	OS04G0485300
AT5G40760	OS02G0600400
AT4G35240	OS09G0547300
AT4G35240	OS08G0551200
AT4G35240	OS04G0562800
AT4G35240	OS02G0669900
AT4G17180	OS09G0272300
AT4G17180	OS08G0326500
AT1G50890	OS07G0520400
AT5G58680	OS07G0587500
AT5G58680	OS03G0435300
AT2G30570	OS01G0773700
AT2G20780	OS04G0529800
AT4G23720	OS06G0158800
AT4G13590	OS11G0544500
AT1G15180	OS01G0504500
AT1G15180	OS01G0684900
AT1G15180	OS05G0554000
AT1G79460	OS02G0568700
AT1G79460	OS11G0474800
AT1G79460	OS02G0572050
AT1G79460	OS02G0571800
AT1G79460	OS04G0612000
AT1G79460	OS02G0571300
AT1G79460	OS04G0611700
AT1G79460	OS12G0491800
AT1G79460	OS04G0611800
AT1G79460	OS11G0474900
AT1G79460	OS02G0570400
AT1G79460	OS04G0179700
AT2G31160	OS02G0623400
AT2G31160	OS02G0811000
AT2G31160	OS04G0516200
AT2G31160	OS10G0478000
AT1G20823	OS02G0686100
AT1G27330	OS07G0583000
AT5G60540	OS02G0130100
AT1G78830	OS06G0551800
AT1G78830	OS06G0552000
AT1G78830	OS01G0958200
AT5G27980	OS03G0747400
AT5G27980	OS03G0159600
AT5G27980	OS12G0626500
AT3G20390	OS07G0516200
AT1G69523	OS02G0744100
AT1G20720	OS09G0551800
AT1G55610	OS08G0342300
AT1G55610	OS09G0293500
AT3G63410	OS07G0179300
AT3G52730	OS05G0400400
AT5G09450	OS04G0450200
AT2G11000	OS02G0803250
AT5G18525	OS01G0327600
AT4G18253	OS08G0517800
AT4G18253	OS09G0498300
AT1G34575	OS06G0548800
AT1G34575	OS06G0549600
AT1G34575	OS06G0548200
AT1G34575	OS02G0235900
AT1G34575	OS06G0549300
AT1G34575	OS06G0549900
AT1G34575	OS06G0549633
AT1G34575	OS11G0495950
AT1G34575	OS06G0548100
AT4G17960	OS02G0128100
AT2G26040	OS06G0562200
AT2G26040	OS02G0226801
AT2G35030	OS11G0433101
AT3G25890	OS09G0309700
AT1G44170	OS12G0177900
AT1G44170	OS12G0178000
AT1G44170	OS11G0186200
AT5G04920	OS01G0813500
AT4G00800	OS10G0182300
AT4G00800	OS02G0124700
AT2G06990	OS11G0176200
AT5G56360	OS01G0276800
AT3G53240	OS06G0179800
AT2G05120	OS03G0225500
AT1G27600	OS10G0205300
AT1G27600	OS04G0103100
AT5G01740	OS05G0342100
AT4G30520	OS08G0442700
AT3G62740	OS01G0930800
AT3G62740	OS05G0366600
AT3G62740	OS01G0813700
AT3G62740	OS05G0365600
AT3G62740	OS05G0366800
AT3G62740	OS05G0366000
AT3G62740	OS01G0813800
AT2G29710	OS07G0503900
AT2G29710	OS07G0510400
AT2G29710	OS07G0502900
AT2G29710	OS07G0503300
AT2G29710	OS07G0564100
AT2G29710	OS07G0510500
AT2G29710	OS07G0503500
AT3G42830	OS02G0708300
AT3G19800	OS04G0525000
AT3G02660	OS01G0500900
AT2G43235	OS05G0299200
AT2G04650	OS03G0208900
AT2G04650	OS12G0109000
AT5G27200	OS03G0856300
AT5G27200	OS08G0549300
AT5G27200	OS12G0534200
AT5G27200	OS09G0539800
AT1G05200	OS06G0680500
AT1G05200	OS07G0522600
AT1G05200	OS07G0103100
AT1G05575	OS06G0207200
AT1G05575	OS09G0446700
AT1G05575	OS02G0774200
AT4G16430	OS01G0705700
AT1G75220	OS05G0579000
AT1G75220	OS05G0567800
AT1G05720	OS01G0894500
AT3G24315	OS02G0658900
AT2G44750	OS01G0931400
AT2G44750	OS01G0356500
AT2G44750	OS05G0367400
AT1G53300	OS05G0587300
AT1G53300	OS01G0218200
AT1G53300	OS05G0210600
AT5G57060	OS01G0183633
AT5G57060	OS05G0181250
AT3G16110	OS06G0163400
AT3G59670	OS05G0365200
AT3G59670	OS05G0366300
AT3G59670	OS01G0316900
AT2G40450	OS11G0111900
AT2G40450	OS12G0111500
AT1G61810	OS04G0513700
AT1G61810	OS04G0513400
AT1G61810	OS04G0513100
AT1G61810	OS04G0513900
AT1G62640	OS04G0643300
AT5G57950	OS09G0420600
AT2G18040	OS04G0118500
AT2G18040	OS04G0663800
AT5G64600	OS12G0190100
AT3G54400	OS01G0954900
AT3G54400	OS07G0658600
AT2G03220	OS02G0453400
AT3G10040	OS01G0318400
AT4G11690	OS05G0583950
AT1G63250	OS02G0826100
AT5G51110	OS03G0100200
AT1G23890	OS08G0414600
AT1G20480	OS03G0132000
AT3G22030	OS03G0564600
AT2G23820	OS02G0179100
AT1G61790	OS03G0565100
AT3G57340	OS01G0556400
AT4G08910	OS11G0294400
AT4G08910	OS12G0233100
AT4G33050	OS01G0570800
AT2G39705	OS01G0844200
AT2G39705	OS05G0458200
AT2G39705	OS03G0272900
AT2G39705	OS12G0573600
AT3G50760	OS03G0678800
AT2G18740	OS08G0151400
AT2G18740	OS02G0126700
AT1G68300	OS01G0511100
AT3G58620	OS05G0587300
AT3G58620	OS01G0218200
AT3G58620	OS05G0210600
AT2G47590	OS03G0343400
AT1G69790	OS10G0405100
AT1G10560	OS08G0415600
AT1G10560	OS09G0378700
AT1G68780	OS01G0110800
AT4G11060	OS04G0363700
AT4G11060	OS05G0509700
AT2G15690	OS04G0174800
AT5G67090	OS01G0868800
AT5G67090	OS01G0868900
AT2G20725	OS07G0457550
AT5G09910	OS10G0135200
AT5G09910	OS03G0242200
AT5G46100	OS01G0672166
AT2G41370	OS12G0138500
AT2G41370	OS11G0141900
AT2G37940	OS01G0850100
AT2G37940	OS05G0287800
AT2G37940	OS05G0452900
AT5G58100	OS02G0469200
AT5G58100	OS03G0570200
AT5G13530	OS05G0392050
AT5G13530	OS05G0392000
AT1G52155	OS11G0466300
AT1G47500	OS09G0462700
AT1G47500	OS04G0449900
AT1G47500	OS02G0567900
AT5G67470	OS10G0347800
AT5G67470	OS03G0204100
AT3G06470	OS03G0701500
AT2G25760	OS01G0744300
AT2G25760	OS01G0198200
AT2G25760	OS05G0200500
AT3G61830	OS01G0236300
AT4G16660	OS02G0710900
AT5G20710	OS10G0340600
AT5G20710	OS10G0330600
AT5G20710	OS01G0533400
AT1G62190	OS08G0187900
AT1G26130	OS06G0488600
AT1G59500	OS07G0576100
AT1G59500	OS07G0592600
AT1G59500	OS01G0764800
AT3G25400	OS04G0515400
AT3G16550	OS05G0417100
AT3G24982	OS12G0221700
AT3G24982	OS01G0162300
AT1G77010	OS03G0849700
AT4G36120	OS10G0162400
AT4G36120	OS03G0246500
AT1G74130	OS01G0763100
AT1G15360	OS06G0604000
AT1G15360	OS02G0202000
AT5G51100	OS06G0115400
AT1G07170	OS11G0495400
AT3G62810	OS05G0363600
AT4G10270	OS04G0635500
AT4G10270	OS08G0178500
AT4G10270	OS02G0160900
AT4G10270	OS04G0635000
AT4G10270	OS06G0683700
AT4G10270	OS04G0635100
AT2G46494	OS12G0135300
AT1G10360	OS10G0525800
AT1G10360	OS10G0481300
AT1G10360	OS10G0525400
AT5G37510	OS03G0713400
AT3G06560	OS07G0688500
AT3G06560	OS03G0313300
AT4G11310	OS04G0670500
AT4G11310	OS04G0670200
AT1G22780	OS03G0794700
AT1G22780	OS07G0173501
AT1G22780	OS07G0173700
AT3G05760	OS03G0831900
AT5G04180	OS09G0454500
AT2G43800	OS05G0104000
AT2G43800	OS01G0897700
AT2G43800	OS09G0517600
AT1G64610	OS04G0568400
AT1G64610	OS03G0115400
AT3G56570	OS01G0879500
AT1G02305	OS05G0310500
AT5G58960	OS03G0825600
AT5G01880	OS05G0478000
AT5G01880	OS09G0535500
AT5G01880	OS01G0822800
AT5G67590	OS07G0585800
AT3G22790	OS10G0422075
AT3G22790	OS03G0103950
AT3G22790	OS10G0422000
AT3G22790	OS03G0161100
AT3G22790	OS12G0605200
AT3G22790	OS03G0637900
AT3G10270	OS01G0268300
AT2G37070	OS05G0121800
AT4G31880	OS02G0612800
AT4G31880	OS04G0320000
AT4G31880	OS04G0501600
AT4G31880	OS04G0326000
AT4G39990	OS10G0377400
AT4G15520	OS05G0141400
AT5G42140	OS04G0686200
AT5G42140	OS01G0964800
AT5G42140	OS05G0106700
AT4G00570	OS10G0503500
AT2G48120	OS05G0393400
AT4G14320	OS07G0523500
AT4G14320	OS07G0523700
AT4G14320	OS07G0523300
AT4G14320	OS07G0523100
AT4G14320	OS07G0450000
AT4G14320	OS07G0523150
AT4G05090	OS07G0558200
AT4G05090	OS07G0558300
AT1G34270	OS04G0670600
AT5G48880	OS10G0457600
AT5G48880	OS02G0817700
AT2G15780	OS06G0216700
AT5G54640	OS12G0438000
AT5G54640	OS07G0545300
AT5G54640	OS08G0427700
AT5G54640	OS07G0545400
AT2G14920	OS10G0190100
AT2G14920	OS07G0605800
AT2G14920	OS07G0148600
AT2G14920	OS08G0514600
AT2G14920	OS08G0277300
AT2G14920	OS02G0684100
AT2G14920	OS11G0505300
AT2G14920	OS09G0555150
AT2G14920	OS12G0270900
AT2G14920	OS06G0626600
AT2G14920	OS11G0503900
AT2G14920	OS11G0141100
AT2G14920	OS08G0297800
AT2G14920	OS08G0240000
AT2G14920	OS11G0450400
AT2G14920	OS09G0256100
AT2G14920	OS04G0526300
AT2G14920	OS01G0311600
AT2G14920	OS08G0515000
AT2G14920	OS07G0606400
AT2G14920	OS11G0141333
AT2G14920	OS08G0239900
AT2G14920	OS12G0137700
AT2G14920	OS12G0137600
AT2G14920	OS04G0359300
AT5G27690	OS01G0933200
AT5G27690	OS05G0368600
AT5G27690	OS03G0345700
AT5G27690	OS07G0671400
AT5G65720	OS09G0338400
AT4G15000	OS10G0564300
AT4G15000	OS02G0284600
AT2G48140	OS07G0175500
AT4G26440	OS04G0471700
AT4G26440	OS08G0499300
AT4G26440	OS09G0481700
AT1G05820	OS11G0433200
AT5G13000	OS06G0728902
AT5G13000	OS06G0728800
AT5G13000	OS02G0832400
AT5G13000	OS03G0128100
AT5G13000	OS02G0832500
AT5G13000	OS03G0128200
AT5G20610	OS01G0714100
ATCG01240	OS01G0856850
ATCG01240	OS09G0110750
AT2G35520	OS04G0397000
AT1G60690	OS04G0338100
AT1G60690	OS04G0339400
AT1G60690	OS04G0337500
AT1G60690	OS04G0337800
AT1G60690	OS04G0338000
AT5G44390	OS06G0548800
AT5G44390	OS06G0549600
AT5G44390	OS06G0548200
AT5G44390	OS02G0235900
AT5G44390	OS06G0549300
AT5G44390	OS06G0549900
AT5G44390	OS06G0549633
AT5G44390	OS11G0495950
AT5G44390	OS06G0548100
AT1G58007	OS01G0878000
AT1G58007	OS05G0426800
AT1G29900	OS01G0570700
AT4G00650	OS03G0851400
AT1G33320	OS03G0376100
AT5G11800	OS06G0561200
AT5G02210	OS07G0158400
AT5G02210	OS03G0647400
AT3G61640	OS06G0505700
AT3G61640	OS01G0657000
AT5G13800	OS06G0354700
AT3G08010	OS02G0610800
AT1G72630	OS11G0621500
AT2G20060	OS11G0585700
AT5G62930	OS10G0476700
AT5G43070	OS10G0337700
AT5G43070	OS03G0209000
AT5G43070	OS07G0593332
AT1G09780	OS05G0482700
AT1G09780	OS01G0817700
AT2G16595	OS06G0715500
AT1G15350	OS01G0172300
AT2G20510	OS07G0409700
AT1G06515	OS07G0446600
AT1G06515	OS07G0446900
AT1G06515	OS04G0518650
AT1G50030	OS05G0235300
AT3G62250	OS10G0491801
AT1G32520	OS07G0120051
AT1G32520	OS11G0220300
AT1G32520	OS06G0318400
AT1G51210	OS08G0488800
AT1G51210	OS06G0282000
AT1G51210	OS06G0282400
AT1G51210	OS06G0283100
AT1G51210	OS08G0489100
AT4G24440	OS05G0107700
AT5G39630	OS01G0560200
AT5G39630	OS01G0707300
AT1G66930	OS05G0550700
AT1G66930	OS01G0136900
AT1G66930	OS08G0335500
AT1G66930	OS01G0138300
AT1G66930	OS04G0177000
AT1G66930	OS01G0137400
AT1G66930	OS01G0137500
AT1G66930	OS01G0137250
AT1G66930	OS01G0138400
AT1G66930	OS01G0690800
AT3G47650	OS06G0332800
AT2G15240	OS09G0109500
AT1G03540	OS06G0611200
AT2G19910	OS01G0198000
AT2G19910	OS01G0197900
AT2G19910	OS01G0198100
